Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,Target
1,13,1,12,1,1,13,1,10,4,1,0,0,1,1,1,33,14,20,14,13.072857142857144,9.4,-0.8,-3.12,False
1,12,1,12,1,1,22,27,10,8,1,0,0,1,0,1,26,7,7,6,13.7,7.6,2.6,0.32,False
1,8,1,14,1,1,13,27,8,5,0,1,0,1,0,0,20,6,9,6,13.77777777777778,10.8,1.4,1.74,False
1,8,1,6,1,1,13,1,5,6,1,0,0,1,0,0,18,6,7,6,16.428571428571427,11.1,0.6,2.02,False
1,1,1,9,1,1,1,1,3,11,0,0,0,1,1,0,19,5,8,1,16.0,7.6,2.6,0.32,True
1,1,5,12,1,1,23,14,8,8,1,0,0,0,0,0,19,8,0,0,0.0,12.7,3.7,-1.7,True
1,1,6,12,1,1,23,27,6,7,1,0,0,1,0,1,19,7,7,6,13.416666666666666,7.6,2.6,0.32,False
1,12,1,3,0,1,19,24,1,1,1,0,0,1,0,0,27,6,16,3,12.0,7.6,2.6,0.32,True
1,4,1,15,1,17,13,1,5,9,0,0,0,1,1,0,25,6,6,6,13.5,11.1,0.6,2.02,False
1,1,1,16,1,1,13,27,6,6,1,0,0,1,0,0,19,7,7,2,10.5,16.2,0.3,-0.92,True
1,1,1,14,1,1,1,27,5,10,0,0,0,1,1,0,19,5,5,4,12.25,9.4,-0.8,-3.12,False
2,12,1,3,0,1,19,24,13,13,0,0,0,1,0,0,44,6,15,2,11.0,7.6,2.6,0.32,False
1,1,1,9,1,1,22,27,29,33,0,0,0,1,0,0,20,5,8,5,11.8,11.1,0.6,2.02,False
2,12,1,15,1,12,22,27,10,7,0,0,0,0,0,0,53,4,5,0,0.0,15.5,2.8,-4.06,True
1,1,3,12,1,1,13,27,10,10,1,0,0,1,0,0,20,8,8,8,15.599999999999998,12.4,0.5,1.79,False
1,9,1,9,1,1,19,24,12,12,0,0,0,1,1,0,22,5,10,3,11.333333333333334,9.4,-0.8,-3.12,True
4,12,1,10,1,1,22,27,10,10,1,0,0,1,0,1,39,6,7,5,14.8,12.7,3.7,-1.7,False
1,15,1,6,1,14,22,27,10,10,1,0,1,1,0,0,32,6,14,3,11.0,16.2,0.3,-0.92,True
1,12,1,4,1,12,22,28,5,10,0,0,1,0,0,0,40,6,16,3,13.333333333333334,11.1,0.6,2.02,True
1,15,1,4,1,14,3,14,3,7,0,0,0,1,1,0,20,6,8,0,0.0,15.5,2.8,-4.06,True
1,1,1,6,1,1,13,28,6,8,1,0,0,1,0,1,21,6,11,6,13.0,11.1,0.6,2.02,False
1,14,2,11,1,1,13,14,10,10,1,0,0,1,0,0,19,6,12,0,0.0,10.8,1.4,1.74,True
2,12,1,16,1,9,22,27,8,9,0,0,0,1,0,0,41,6,0,0,0.0,16.2,0.3,-0.92,True
5,12,1,11,1,1,2,2,3,3,0,0,0,1,0,0,62,6,10,6,12.833333333333334,10.8,1.4,1.74,False
2,12,1,17,0,1,22,27,10,10,0,0,0,1,0,0,39,5,5,5,13.2,7.6,2.6,0.32,False
1,1,1,12,1,1,1,1,5,5,1,0,0,1,0,1,18,8,8,8,15.287499999999998,12.4,0.5,1.79,False
1,1,1,8,1,1,13,27,10,9,1,0,0,1,1,0,18,5,5,5,15.6,12.7,3.7,-1.7,True
1,9,1,15,1,1,1,1,4,4,0,0,0,1,0,1,18,6,6,6,11.833333333333334,12.7,3.7,-1.7,True
1,8,1,16,1,1,23,28,10,10,0,0,1,1,0,1,18,7,7,7,12.285714285714286,16.2,0.3,-0.92,False
1,1,1,12,1,1,2,1,3,9,0,0,0,1,0,1,19,8,9,8,13.094444444444443,11.1,0.6,2.02,False
4,12,1,6,1,1,22,27,12,12,0,0,0,0,0,0,35,5,11,2,10.5,9.4,-0.8,-3.12,True
1,1,4,12,1,1,1,14,10,8,1,0,0,1,0,0,19,8,8,7,13.44285714285714,12.7,3.7,-1.7,False
1,8,6,12,1,1,22,14,8,8,1,0,0,1,0,1,22,8,9,7,13.771428571428572,11.1,0.6,2.02,False
1,1,2,15,1,1,13,14,10,10,0,0,0,1,1,0,19,6,0,0,0.0,12.4,0.5,1.79,True
1,8,5,15,1,1,1,1,8,8,1,0,0,1,0,0,18,6,6,6,13.833333333333334,8.9,1.4,3.51,False
2,14,1,17,0,1,22,27,10,10,0,0,0,1,1,0,46,10,12,10,12.8,7.6,2.6,0.32,False
1,1,1,12,1,1,22,14,10,10,1,0,0,1,1,0,19,8,8,8,14.5,11.1,0.6,2.02,False
1,8,6,7,1,1,22,11,5,12,1,0,0,1,1,0,19,5,5,0,0.0,7.6,2.6,0.32,True
1,1,1,12,1,1,13,14,5,5,0,0,0,1,0,0,18,8,8,7,13.485714285714284,12.7,3.7,-1.7,False
1,1,1,15,1,1,1,14,10,8,0,0,0,1,1,1,18,6,6,6,14.166666666666666,11.1,0.6,2.02,False
1,1,1,10,1,1,13,14,10,10,0,0,0,1,0,1,18,6,9,6,12.833333333333334,11.1,0.6,2.02,False
1,1,1,8,1,1,3,3,3,3,1,0,1,1,1,0,18,6,9,4,11.75,16.2,0.3,-0.92,True
1,15,1,6,1,14,13,27,5,8,1,0,0,1,0,0,19,6,7,6,13.0,13.9,-0.3,0.79,False
2,12,1,3,0,9,19,24,1,1,0,0,0,1,0,0,51,6,11,0,0.0,7.6,2.6,0.32,True
1,8,4,10,1,1,13,14,5,8,1,0,0,1,0,0,19,6,7,6,12.428571428571429,11.1,0.6,2.02,False
1,1,2,12,1,1,13,28,8,10,1,0,0,1,0,1,21,8,9,7,13.2575,15.5,2.8,-4.06,False
2,12,1,3,0,12,22,27,5,9,0,0,0,1,0,0,32,6,7,6,12.166666666666666,9.4,-0.8,-3.12,False
1,1,6,12,1,1,4,14,3,4,1,0,0,1,1,0,18,8,0,0,0.0,16.2,0.3,-0.92,True
1,9,6,12,1,1,1,1,4,7,1,0,0,1,0,0,18,8,11,7,12.771428571428572,12.7,3.7,-1.7,False
1,8,2,3,0,1,22,24,1,1,1,0,0,1,0,0,19,6,7,6,12.0,7.6,2.6,0.32,False
1,1,1,2,1,1,3,14,3,10,0,0,0,1,0,0,19,0,0,0,0.0,10.8,1.4,1.74,True
1,9,2,15,1,1,1,1,5,5,1,0,0,0,0,0,20,6,0,0,0.0,8.9,1.4,3.51,True
1,1,1,12,1,1,1,1,5,4,0,0,0,1,1,0,19,8,9,7,12.828571428571427,12.7,3.7,-1.7,False
1,1,1,6,1,1,1,1,5,8,1,0,0,1,0,0,19,5,13,4,14.333333333333334,10.8,1.4,1.74,False
1,1,3,11,1,1,1,1,5,4,1,0,0,1,1,0,18,6,6,6,13.666666666666666,11.1,0.6,2.02,False
1,1,4,12,1,1,1,27,5,4,1,0,0,1,0,1,19,8,9,8,12.91111111111111,12.4,0.5,1.79,False
1,1,1,10,1,1,13,28,10,10,0,0,0,1,1,0,19,6,10,3,13.0,16.2,0.3,-0.92,True
1,12,1,15,1,12,22,27,1,1,1,0,0,1,1,0,28,6,6,6,13.666666666666666,7.6,2.6,0.32,False
2,14,1,15,1,1,22,27,6,1,0,0,1,0,1,0,51,4,4,0,0.0,12.7,3.7,-1.7,True
1,4,1,4,1,3,22,27,7,7,0,0,0,1,0,0,54,12,15,12,15.23076923076923,15.5,2.8,-4.06,False
1,12,1,3,0,12,22,27,10,8,0,0,0,1,0,1,32,6,7,6,13.333333333333334,12.7,3.7,-1.7,False
1,1,3,11,1,1,22,27,10,4,1,0,0,1,0,0,19,6,14,3,12.0,7.6,2.6,0.32,False
1,1,1,12,1,1,13,14,6,6,1,0,0,1,0,1,20,8,11,7,13.812857142857142,15.5,2.8,-4.06,False
1,1,1,12,1,1,23,28,6,6,1,0,0,1,0,1,20,8,8,7,12.744285714285716,10.8,1.4,1.74,False
1,8,1,11,1,1,9,24,6,1,1,0,0,1,0,0,22,6,14,1,11.0,7.6,2.6,0.32,True
1,15,1,6,1,14,1,14,4,4,1,0,0,1,0,0,21,6,15,4,12.8,12.4,0.5,1.79,False
1,1,1,15,1,1,13,28,10,10,0,0,0,1,1,1,18,6,6,6,12.833333333333334,12.7,3.7,-1.7,False
1,1,2,2,1,1,3,1,3,4,1,0,0,1,0,0,19,0,0,0,0.0,12.7,3.7,-1.7,False
1,12,1,4,1,1,13,27,10,7,0,0,1,0,1,0,31,6,10,0,0.0,16.2,0.3,-0.92,True
1,8,1,16,1,1,19,14,1,4,1,0,0,1,0,1,21,6,12,0,0.0,7.6,2.6,0.32,True
1,8,1,3,0,1,19,24,1,1,1,0,0,1,0,0,26,6,14,2,11.0,7.6,2.6,0.32,True
1,17,1,9,1,16,3,4,3,2,0,0,0,1,0,0,20,9,14,8,11.11111111111111,8.9,1.4,3.51,False
1,8,1,10,1,1,22,27,5,10,1,0,0,1,0,1,18,6,9,5,12.2,12.7,3.7,-1.7,False
1,7,2,10,1,1,23,27,4,6,1,0,0,1,0,1,19,6,7,6,11.0,9.4,-0.8,-3.12,False
1,1,1,16,1,1,23,28,10,10,0,0,1,0,0,0,19,7,9,6,11.833333333333334,16.2,0.3,-0.92,True
1,1,5,16,1,1,22,14,10,6,1,0,0,1,0,0,18,6,12,5,10.4,9.4,-0.8,-3.12,True
1,1,1,16,1,1,13,27,10,10,0,0,0,1,0,1,18,6,6,6,12.833333333333334,15.5,2.8,-4.06,False
1,1,1,9,1,1,1,14,4,4,0,0,0,1,0,1,18,5,5,5,15.2,12.7,3.7,-1.7,False
1,15,1,4,1,14,1,28,7,7,1,0,0,1,1,0,21,6,11,4,11.875,16.2,0.3,-0.92,True
1,1,1,12,1,1,1,14,10,10,0,0,0,1,1,1,19,8,8,7,12.514285714285714,12.7,3.7,-1.7,False
1,8,6,9,1,1,13,1,10,5,1,0,0,1,1,0,19,5,10,4,10.75,9.4,-0.8,-3.12,False
6,8,3,3,0,1,13,1,6,12,0,0,0,0,0,0,24,5,10,0,0.0,10.8,1.4,1.74,True
2,12,1,16,1,1,22,27,10,10,0,0,1,0,0,0,32,5,10,0,0.0,10.8,1.4,1.74,True
1,12,1,13,1,12,22,27,10,11,0,0,0,1,1,0,31,7,7,0,0.0,15.5,2.8,-4.06,True
1,12,1,3,0,1,22,27,7,6,0,0,0,1,0,0,41,6,0,0,0.0,12.7,3.7,-1.7,True
1,1,1,15,1,1,13,9,1,1,1,0,0,1,1,0,19,6,10,3,12.666666666666666,7.6,2.6,0.32,False
1,1,2,3,0,1,13,9,1,1,1,0,0,1,0,0,22,6,9,5,12.2,7.6,2.6,0.32,False
1,1,4,12,1,1,13,14,2,2,1,0,0,1,0,0,18,8,12,7,12.857142857142858,12.7,3.7,-1.7,False
1,1,1,10,1,1,1,14,5,8,1,0,0,1,0,1,18,6,7,6,14.142857142857142,11.1,0.6,2.02,False
1,15,1,8,1,14,3,4,3,3,1,0,0,1,1,0,20,6,12,2,10.5,13.9,-0.3,0.79,True
1,1,1,12,1,1,1,1,10,10,0,0,0,1,1,0,20,8,8,7,15.028571428571428,12.7,3.7,-1.7,False
1,1,3,15,1,1,13,14,4,4,0,0,0,1,0,1,18,6,6,6,12.166666666666666,12.4,0.5,1.79,False
1,9,1,10,1,1,23,28,10,8,0,0,1,1,0,1,18,6,8,6,12.0,11.1,0.6,2.02,False
1,8,1,2,1,1,1,1,5,11,0,0,0,0,1,0,19,0,0,0,0.0,10.8,1.4,1.74,True
1,9,1,17,0,1,28,30,3,3,0,0,0,1,1,0,22,5,0,0,0.0,8.9,1.4,3.51,True
1,8,1,12,1,1,13,28,10,10,0,0,0,1,0,1,18,8,9,8,13.627777777777778,11.1,0.6,2.02,False
1,12,1,4,1,12,1,14,5,11,0,0,0,1,1,0,29,7,10,6,10.857142857142858,15.5,2.8,-4.06,True
1,8,3,12,1,1,13,1,10,10,1,0,0,1,0,1,19,8,10,8,12.55,12.4,0.5,1.79,False
1,12,1,3,0,1,19,24,1,1,1,0,0,1,1,0,29,5,10,0,0.0,7.6,2.6,0.32,True
1,13,1,11,1,1,23,27,2,2,1,0,0,1,0,0,28,12,20,8,12.0,9.4,-0.8,-3.12,False
1,1,6,12,1,1,23,28,10,10,1,0,0,1,0,1,18,8,11,7,12.43142857142857,15.5,2.8,-4.06,False
1,14,1,4,1,1,3,3,2,3,0,0,0,1,1,0,22,6,10,0,0.0,16.2,0.3,-0.92,True
1,8,1,11,1,1,10,1,10,4,1,0,0,1,0,1,18,6,6,6,11.333333333333334,12.4,0.5,1.79,False
4,12,1,3,0,1,22,27,10,8,0,0,0,1,0,0,42,6,6,6,12.0,8.9,1.4,3.51,False
1,1,3,15,1,1,23,28,6,6,1,0,0,1,0,1,18,6,6,6,13.5,8.9,1.4,3.51,False
1,1,4,11,1,1,22,27,10,8,1,0,0,1,0,0,24,6,11,1,10.0,10.8,1.4,1.74,True
1,1,1,14,1,1,23,27,10,10,0,0,0,1,1,1,18,6,6,6,14.333333333333334,12.4,0.5,1.79,False
1,14,1,9,1,1,22,27,10,10,0,0,0,1,0,0,49,9,18,6,10.666666666666666,12.7,3.7,-1.7,False
1,1,1,9,1,1,7,16,5,4,0,0,0,1,0,0,20,5,10,0,0.0,9.4,-0.8,-3.12,True
1,8,1,12,1,1,1,3,10,3,1,0,0,1,0,0,18,8,11,8,16.327272727272728,16.2,0.3,-0.92,False
1,1,1,10,1,1,13,1,10,10,1,0,0,1,0,0,20,6,6,6,13.0,10.8,1.4,1.74,False
2,14,1,17,0,1,22,27,10,10,1,0,0,1,0,0,38,10,10,2,10.0,7.6,2.6,0.32,True
1,14,1,16,1,1,3,1,4,4,1,0,0,1,0,0,35,19,19,19,12.789473684210526,12.4,0.5,1.79,False
1,8,3,12,1,1,23,1,10,5,1,0,0,1,0,1,18,7,7,6,13.05,7.6,2.6,0.32,False
2,12,1,17,0,9,22,27,10,10,1,0,0,1,1,0,52,5,5,5,14.2,7.6,2.6,0.32,False
1,4,2,12,1,3,22,28,10,10,0,0,0,1,1,0,28,8,9,8,15.91111111111111,16.2,0.3,-0.92,True
1,1,3,12,1,1,13,27,8,8,1,0,0,1,0,1,18,8,8,8,13.05875,9.4,-0.8,-3.12,False
1,14,4,3,0,1,19,24,1,1,0,0,0,1,1,0,21,11,17,8,12.75,9.4,-0.8,-3.12,False
1,8,1,9,1,1,22,27,10,8,1,0,0,1,0,0,20,5,10,1,11.0,7.6,2.6,0.32,True
1,12,2,9,1,1,13,5,5,2,1,0,0,1,1,0,24,5,5,1,14.0,9.4,-0.8,-3.12,True
1,8,4,15,1,1,1,1,5,6,1,0,0,1,1,0,18,6,6,6,12.0,9.4,-0.8,-3.12,True
1,1,1,4,1,1,13,27,10,10,1,0,0,1,1,0,19,12,21,12,12.307692307692308,15.5,2.8,-4.06,False
1,8,1,10,1,1,1,30,10,3,0,0,0,1,0,1,19,6,7,6,12.428571428571429,11.1,0.6,2.02,False
1,1,4,12,1,1,22,14,10,10,1,0,0,1,0,0,19,7,7,6,14.983333333333334,7.6,2.6,0.32,False
1,9,4,15,1,1,13,14,5,5,1,0,0,1,0,0,20,6,8,6,11.571428571428571,15.5,2.8,-4.06,True
1,1,1,5,1,1,13,14,8,8,0,0,0,1,0,0,20,6,0,0,0.0,15.5,2.8,-4.06,True
1,8,2,14,1,1,13,14,6,5,0,0,0,1,0,1,19,6,10,5,13.125,10.8,1.4,1.74,True
1,4,1,4,1,3,1,14,5,2,1,0,0,1,1,0,27,13,16,13,11.076923076923077,15.5,2.8,-4.06,False
2,1,1,10,1,1,22,27,6,6,0,0,0,1,0,0,20,6,6,6,11.666666666666666,7.6,2.6,0.32,False
1,1,1,10,1,1,19,24,1,1,1,0,0,1,0,0,18,6,9,4,10.75,7.6,2.6,0.32,False
1,1,1,15,1,1,1,3,4,8,1,0,0,1,1,1,18,6,12,5,10.2,12.4,0.5,1.79,False
1,8,1,6,1,1,13,28,32,44,0,0,0,1,0,0,18,6,0,0,0.0,12.4,0.5,1.79,True
1,1,1,9,1,1,1,3,10,6,0,0,0,1,1,0,20,5,5,0,0.0,12.7,3.7,-1.7,True
4,12,1,6,1,1,19,24,1,1,0,0,0,1,0,0,25,5,5,0,0.0,7.6,2.6,0.32,True
1,1,2,15,1,1,13,14,10,10,1,0,0,1,1,1,18,6,6,6,14.166666666666666,9.4,-0.8,-3.12,False
1,8,3,12,1,1,10,1,5,11,1,0,0,1,0,0,18,8,8,8,15.3875,13.9,-0.3,0.79,False
1,1,1,6,1,1,13,28,5,8,1,0,0,1,0,0,19,6,13,6,12.2,15.5,2.8,-4.06,False
1,13,1,12,1,1,3,3,3,3,1,0,0,1,0,0,20,8,11,6,12.491666666666667,12.7,3.7,-1.7,False
1,8,1,11,1,1,23,27,10,7,1,0,0,1,0,0,22,6,6,6,15.666666666666666,11.1,0.6,2.02,False
1,12,1,9,1,1,22,27,10,10,0,0,1,0,1,0,26,5,9,0,0.0,10.8,1.4,1.74,True
1,1,1,10,1,1,22,27,1,1,1,0,0,1,0,0,27,6,14,1,11.0,7.6,2.6,0.32,True
1,1,1,9,1,1,13,28,10,8,0,0,0,0,1,0,19,5,6,0,0.0,13.9,-0.3,0.79,True
1,14,3,2,1,1,22,27,10,10,1,0,0,1,0,1,20,0,0,0,0.0,7.6,2.6,0.32,False
1,8,2,11,1,1,13,28,6,6,1,0,0,1,0,0,19,6,6,6,11.833333333333334,8.9,1.4,3.51,False
1,8,1,11,1,1,22,27,6,7,0,0,0,0,0,0,20,6,0,0,0.0,15.5,2.8,-4.06,True
2,12,1,4,1,1,1,31,10,4,0,0,1,0,1,0,34,6,0,0,0.0,12.4,0.5,1.79,True
1,1,3,12,1,1,23,28,10,9,1,0,0,1,0,1,19,8,8,7,12.785714285714286,12.7,3.7,-1.7,False
1,8,4,12,1,1,13,28,10,7,1,0,0,1,1,1,18,8,8,8,14.1875,13.9,-0.3,0.79,False
1,14,1,15,1,1,1,1,5,9,0,0,0,0,0,0,21,6,6,6,12.0,10.8,1.4,1.74,True
1,1,1,6,1,1,22,14,10,10,1,0,0,1,1,0,20,5,9,4,13.666666666666666,10.8,1.4,1.74,False
1,1,5,11,1,1,3,14,4,10,1,0,0,1,1,0,20,6,6,6,13.0,12.4,0.5,1.79,False
1,1,1,8,1,1,1,27,10,10,1,0,0,1,0,1,19,6,7,6,13.666666666666666,8.9,1.4,3.51,False
2,12,1,6,1,9,1,29,6,4,1,0,1,0,0,0,32,6,6,0,0.0,13.9,-0.3,0.79,True
1,9,3,12,1,1,1,1,5,9,1,0,0,1,0,0,18,8,8,8,12.95,11.1,0.6,2.02,False
2,12,1,17,0,1,22,27,10,10,0,0,0,0,0,0,38,5,9,2,11.0,12.7,3.7,-1.7,True
1,9,1,12,1,1,3,3,2,2,1,0,0,1,0,0,18,8,8,7,13.154285714285717,10.8,1.4,1.74,False
2,12,2,9,1,1,22,27,10,10,1,0,0,1,1,0,36,5,9,0,0.0,10.8,1.4,1.74,True
1,8,1,12,1,1,2,28,5,6,1,0,0,1,0,0,19,7,7,6,11.683333333333332,7.6,2.6,0.32,False
1,8,1,7,1,1,1,3,5,3,0,0,0,1,1,0,18,5,7,0,0.0,9.4,-0.8,-3.12,True
2,12,1,3,0,1,22,27,10,8,0,0,0,1,1,0,54,7,7,7,13.857142857142858,8.9,1.4,3.51,False
1,8,1,9,1,1,1,27,6,10,1,0,0,1,1,0,22,5,7,1,10.0,7.6,2.6,0.32,True
2,12,1,12,1,12,23,28,8,9,0,0,0,1,1,0,36,8,11,0,0.0,16.2,0.3,-0.92,True
2,12,1,17,0,12,13,27,8,10,0,0,1,0,0,0,32,5,6,0,0.0,10.8,1.4,1.74,True
1,12,1,6,1,15,3,2,4,3,1,0,0,1,0,0,27,6,7,6,14.666666666666666,13.9,-0.3,0.79,False
1,1,1,12,1,1,13,28,6,4,0,0,0,1,0,0,18,8,8,8,14.035,9.4,-0.8,-3.12,False
1,1,2,5,1,1,13,27,10,10,1,0,0,1,0,1,22,6,7,5,12.8,12.7,3.7,-1.7,False
1,12,1,3,0,2,22,27,6,8,0,0,0,1,0,0,39,8,8,8,13.5,12.7,3.7,-1.7,False
1,8,5,16,1,1,13,28,5,9,1,0,0,1,0,1,18,6,9,4,12.0,10.8,1.4,1.74,True
1,1,2,12,1,1,1,1,5,5,1,0,0,1,0,1,20,8,8,8,13.7125,13.9,-0.3,0.79,False
1,8,6,14,1,1,23,1,10,8,1,0,0,1,1,0,20,6,10,5,14.0,10.8,1.4,1.74,False
1,14,1,6,1,1,3,14,5,7,0,0,1,0,1,0,34,6,8,2,11.5,13.9,-0.3,0.79,True
1,1,1,5,1,1,3,3,10,10,1,0,1,0,0,1,19,6,8,6,12.875,10.8,1.4,1.74,False
1,1,1,12,1,1,22,27,10,10,0,0,0,1,0,1,18,7,7,6,12.916666666666666,7.6,2.6,0.32,False
2,12,1,6,1,1,22,27,7,7,0,0,0,1,1,0,43,5,5,5,14.4,9.4,-0.8,-3.12,False
1,8,1,6,1,1,1,14,5,11,1,0,0,1,0,0,18,5,8,3,14.0,12.7,3.7,-1.7,False
1,15,1,4,1,14,13,1,10,9,1,0,0,1,1,0,21,6,6,5,12.6,13.9,-0.3,0.79,False
1,14,1,3,0,9,19,24,1,13,0,0,0,1,0,0,29,6,7,6,11.0,7.6,2.6,0.32,False
1,1,4,10,1,1,23,1,5,11,1,0,0,1,0,0,19,6,6,6,12.333333333333334,10.8,1.4,1.74,False
1,12,1,4,1,1,22,27,10,5,0,0,0,1,1,0,35,6,11,3,10.333333333333334,13.9,-0.3,0.79,True
1,13,1,15,1,6,19,24,1,1,1,0,0,1,0,0,34,10,12,9,12.333333333333334,7.6,2.6,0.32,False
1,8,1,7,1,1,1,1,10,10,0,0,1,0,1,0,21,5,8,2,11.5,7.6,2.6,0.32,True
1,1,1,6,1,1,1,1,10,10,1,0,0,1,1,0,19,5,8,4,12.0,12.7,3.7,-1.7,False
1,8,1,16,1,1,23,10,8,1,0,0,0,0,0,1,20,6,14,3,10.0,7.6,2.6,0.32,True
1,9,4,16,1,1,13,27,10,7,1,0,1,0,0,0,20,6,6,0,0.0,11.1,0.6,2.02,True
1,14,1,17,0,1,22,2,10,5,1,0,0,0,1,0,23,14,21,11,11.363636363636363,7.6,2.6,0.32,True
1,4,1,13,1,3,1,27,5,9,0,0,0,0,1,0,23,8,8,3,11.333333333333334,10.8,1.4,1.74,True
2,12,1,4,1,12,22,14,10,5,0,0,1,1,0,0,29,6,6,6,12.666666666666666,11.1,0.6,2.02,False
1,1,2,12,1,1,3,3,3,3,1,0,0,1,0,1,18,8,9,8,14.58888888888889,16.2,0.3,-0.92,False
1,1,1,12,1,1,13,1,6,6,1,0,0,1,0,1,18,8,8,8,14.14125,9.4,-0.8,-3.12,False
1,1,2,11,1,1,22,27,7,7,1,0,0,0,0,0,20,6,0,0,0.0,11.1,0.6,2.02,True
1,1,3,9,1,1,22,27,10,6,1,0,0,1,1,0,19,5,6,5,11.833333333333334,13.9,-0.3,0.79,False
1,8,1,14,1,1,13,14,8,8,0,0,0,1,0,1,19,6,6,6,14.0,13.9,-0.3,0.79,False
1,1,5,14,1,1,13,14,8,4,0,0,0,1,1,0,19,5,5,4,14.25,7.6,2.6,0.32,False
1,1,3,13,1,1,23,27,8,8,1,0,0,1,0,0,19,8,8,8,13.8,12.7,3.7,-1.7,False
4,12,1,3,0,1,22,27,10,9,0,0,0,1,0,1,32,6,7,6,11.5,16.2,0.3,-0.92,False
1,12,1,6,1,1,1,14,10,10,1,0,0,1,0,0,24,6,6,0,0.0,8.9,1.4,3.51,True
1,6,1,9,1,1,26,1,4,5,0,0,1,0,1,0,26,6,6,2,14.0,11.1,0.6,2.02,True
1,1,2,9,1,1,1,27,5,10,1,0,0,1,1,1,19,5,5,0,0.0,11.1,0.6,2.02,True
1,1,2,14,1,1,23,27,6,6,1,0,0,1,0,0,21,5,5,3,13.333333333333334,9.4,-0.8,-3.12,False
1,4,1,16,1,15,26,3,3,2,0,0,1,1,0,0,40,7,7,7,14.571428571428571,12.4,0.5,1.79,False
2,1,1,11,1,1,13,28,5,8,0,0,0,1,1,0,33,7,9,7,11.428571428571429,12.7,3.7,-1.7,False
1,1,1,2,1,1,22,27,8,10,1,0,0,0,0,1,18,0,0,0,0.0,12.7,3.7,-1.7,True
1,9,6,12,1,1,22,27,10,8,0,0,0,1,0,1,20,8,8,7,12.791428571428572,10.8,1.4,1.74,False
1,1,1,9,1,1,23,28,10,10,0,0,0,1,0,1,18,5,5,5,11.8,12.4,0.5,1.79,False
1,14,1,4,1,1,1,28,5,8,1,0,0,1,0,0,21,12,21,8,11.25,15.5,2.8,-4.06,False
1,1,1,12,1,1,13,1,5,5,0,0,0,1,0,0,18,8,8,8,15.7425,15.5,2.8,-4.06,False
2,12,1,8,1,12,22,28,10,10,0,0,0,1,1,0,53,5,8,4,11.75,9.4,-0.8,-3.12,False
1,8,6,10,1,1,1,14,8,8,1,0,0,1,0,1,19,6,7,6,12.166666666666666,12.7,3.7,-1.7,False
1,1,1,12,1,1,1,1,4,5,1,0,0,1,0,0,18,8,8,7,14.115714285714288,10.8,1.4,1.74,False
1,1,3,12,1,1,1,1,5,5,1,0,0,1,0,0,18,8,8,7,14.2,12.7,3.7,-1.7,False
1,15,1,5,1,14,10,27,4,10,0,0,1,1,0,1,22,9,9,9,13.77777777777778,12.4,0.5,1.79,False
1,4,3,8,1,3,13,27,12,6,0,0,1,0,0,0,27,5,5,1,11.0,12.7,3.7,-1.7,True
1,1,3,2,1,1,22,14,10,9,1,0,0,1,1,1,20,11,14,11,14.333333333333334,8.9,1.4,3.51,False
1,1,3,15,1,1,13,28,9,4,1,0,1,1,1,0,18,6,7,5,11.8,12.7,3.7,-1.7,True
1,1,1,14,1,1,1,1,6,8,0,0,0,1,0,1,18,5,5,5,12.6,9.4,-0.8,-3.12,False
1,8,2,3,0,1,13,1,6,11,1,0,0,1,0,0,19,6,8,4,11.25,10.8,1.4,1.74,False
1,1,2,11,1,1,1,28,3,9,1,0,0,1,1,1,20,6,6,6,12.5,8.9,1.4,3.51,False
1,9,1,12,1,1,3,3,4,4,0,0,0,1,0,0,18,8,9,8,14.6,16.2,0.3,-0.92,False
1,1,1,2,1,1,13,28,6,6,1,0,1,1,0,0,20,11,16,10,13.090909090909092,8.9,1.4,3.51,False
1,1,1,12,1,1,1,14,6,8,0,0,0,1,0,1,19,8,8,8,15.5,13.9,-0.3,0.79,False
1,8,2,7,1,1,10,14,6,6,0,0,0,1,1,0,19,5,0,0,0.0,12.4,0.5,1.79,True
1,1,1,15,1,1,22,28,10,8,0,0,1,1,0,0,19,6,12,2,10.0,10.8,1.4,1.74,True
1,1,2,12,1,1,4,1,3,11,1,0,0,1,0,0,19,8,11,7,12.18888888888889,15.5,2.8,-4.06,False
1,8,2,10,1,1,13,14,10,10,1,0,0,1,0,0,18,6,8,5,13.2,11.1,0.6,2.02,False
2,12,1,9,1,9,22,27,10,10,0,0,0,1,0,0,25,5,0,0,0.0,9.4,-0.8,-3.12,True
1,8,6,12,1,1,1,28,5,9,1,0,0,1,0,0,20,8,8,8,14.2125,13.9,-0.3,0.79,True
1,1,1,8,1,1,1,1,10,10,0,0,0,0,1,0,18,6,11,4,13.0,8.9,1.4,3.51,True
1,8,2,11,1,1,10,14,6,6,1,0,0,1,0,0,20,6,12,0,0.0,10.8,1.4,1.74,True
1,1,4,12,1,1,23,1,10,11,1,0,0,1,0,0,18,8,8,8,14.88875,9.4,-0.8,-3.12,False
